date,close,high,low,open,volume,year,quarter,month,day,dayofweek,is_weekend,month_end,holiday,unix,daily_variation,logs,market_cap,close_change,year_change,ema_14,cma_7,std_7,daily_return,high_close,low_open,cum_change,atr,dmi,adx,cycle,macd,b_ma,bl,bu,sma_7,sma_7_up,sma_7_low,rsi,k,d,wr,cci,ppo,sentiment_numeric,esp,P/E,residual
2020-01-12,220.6266682942708,221.2733357747396,218.6133371988932,219.46666971842447,13682066.666666666,2020,1,1,12,6,True,0,0,1578787200,0.0121202849583453,16.43159653087319,3018628784.0467663,1.2833353678385606,0.5285534142084636,214.72401477751424,214.26636435768825,3.1371901154666806,0.0058508063624116,0.0029465407266554,-0.0038882100896052,0.507807547964079,3.514626015195214,100.0,100.0,5.732446124974132,2.3576619718453458,217.04258321126304,206.96503447683372,227.1201319456923,216.7442866734096,223.0186669043429,210.4699064424762,76.38081796161212,92.3649227825743,94.66166564846696,-7.635077217425707,77.65817798594345,1.1074475342359646,0.0,0.1443745681027786,1528.1546548919132,0.9669857789254479
2020-01-13,221.9100036621093,221.97000122070312,219.2100067138672,219.6000061035156,14463400.0,2020,1,1,13,0,False,0,0,1578873600,0.0125682806472005,16.487131878452796,3209573146.9665523,1.2833353678385322,1.0519114273179289,215.6821466287936,214.9033342997233,3.0599304998363346,0.0058167735467355,0.0002732129186075,-0.0017759534554137,0.555618715223605,3.460723764598123,100.0,100.0,6.948474606485917,2.714367345599072,217.04258321126304,206.96503447683372,227.1201319456923,218.07428632463728,224.19414732431,211.95442532496452,76.38081796161212,92.3649227825743,94.66166564846696,-7.635077217425707,77.65817798594345,1.2710118481372583,0.0,0.1365752496476226,1624.8185834157994,0.9628220048982996
2020-01-14,219.0599975585937,222.3800048828125,218.6300048828125,221.6100006103516,13288900.0,2020,1,1,14,1,False,0,0,1578960000,0.0169216190139066,16.402439658264637,2911066401.556396,-2.850006103515625,-1.1506714700305616,216.1325267527669,215.2230776273288,2.115999592296455,-0.0128430717700098,0.0149813064170159,-0.0134470272971963,0.6028158402306089,3.481386352841114,86.52308694722264,99.03736335337304,4.031161617992979,2.735553492326829,217.04258321126304,206.96503447683372,227.1201319456923,218.9314291817801,223.163428366373,214.6994299971872,76.38081796161212,92.3649227825743,94.66166564846696,-7.635077217425707,77.65817798594345,1.2784931610403003,0.0,0.1486460478860872,1473.7021311623917,-0.6371412378760226
2020-01-15,221.1499938964844,221.67999267578125,220.13999938964844,220.6100006103516,10036500.0,2020,1,1,15,2,False,0,0,1579046400,0.0069806141238936,16.121739005873117,2219571913.742066,2.089996337890682,0.2447728047862009,216.80152237192928,215.6464287894113,1.4713096658597538,0.0095407484761413,0.0024024240869884,-0.0021304619890432,0.6504632611361015,3.419858407437286,86.52308694722262,98.14348646721946,6.053851072221875,2.8877012810498,217.04258321126304,206.96503447683372,227.1201319456923,219.778570992606,222.7211903243255,216.8359516608865,76.38081796161212,92.3649227825743,94.66166564846696,-7.635077217425707,77.65817798594345,1.3462534838059543,0.0,0.1968158686547526,1123.6390409373842,0.5454405258098802
2020-01-16,221.7700042724609,222.6300048828125,220.38999938964844,222.57000732421875,10015300.0,2020,1,1,16,3,False,0,0,1579132800,0.0100642737990345,16.11962448170081,2221093123.7899776,0.6200103759765057,-0.359438839660221,217.46398662533352,216.0546671549479,1.4746765954978658,0.0028035740135119,0.0038639555288274,-0.0097947066668092,0.6982442651126558,3.3355831992749136,88.052443385796,97.42269767568922,6.606554565781892,3.023456629488436,217.04258321126304,206.96503447683372,227.1201319456923,220.27428545270644,223.22363864370217,217.3249322617107,77.46806566374431,94.66169722055136,94.66166564846696,-5.338302779448634,75.04588513938734,1.4060125959489935,0.0,0.1972324808795967,1124.409140337506,0.9903733136862058
2020-01-17,222.13999938964844,222.2899932861328,220.52999877929688,222.02999877929688,15905900.0,2020,1,1,17,4,False,0,0,1579219200,0.0079268320340145,16.582200667543706,3533336616.291809,0.3699951171875284,0.0495431297375746,218.0874549939089,216.4350004196167,1.2414900125115953,0.0016683731345965,0.0006755568946044,-0.0067558438420343,0.7461049856325885,3.223041149814987,88.052443385796,96.75339379783972,6.909242801673486,3.1248775912659994,217.04258321126304,206.96503447683372,227.1201319456923,220.8571428571429,223.34012288216604,218.37416283211968,78.11548011156363,96.95837694227518,94.66166564846696,-3.041623057724816,67.27385038540005,1.4496302907287018,0.0,0.1241892923854308,1788.721033212913,0.667345864683341
2020-01-18,221.9650001525879,222.30999374389648,220.1774978637696,222.0625,15498375.0,2020,1,1,18,5,True,0,0,1579305600,0.0096031337129274,16.556245737683835,3440096809.2398643,-0.1749992370605468,-0.0439064891245074,218.60446101506608,216.76029452155612,1.0955694851965951,-0.0007877880505148,0.0015535878021214,-0.008488610802051,0.7939280020488066,3.1451450591229846,79.29673861298355,95.50648985606428,6.666936684253244,3.1547672650154936,217.04258321126304,206.96503447683372,227.1201319456923,221.23166674659365,223.42280571698683,219.0405277762005,76.98870877184717,95.87209990670448,95.83072468984368,-4.127900093295503,57.77848729386692,1.4602839862060608,1.0,0.1274548116014372,1741.5191891436205,0.6583749456749217
2020-01-19,221.7900009155273,222.32999420166016,219.8249969482422,222.09500122070312,15090850.0,2020,1,1,19,6,True,0,0,1579392000,0.011278944774307,16.52959915785213,3346999635.316086,-0.1749992370605468,-0.1373287572882797,219.0291996684609,217.03972265455457,1.076569723264224,-0.000788409149822,0.0024313617288315,-0.0102208706183583,0.8417133143613101,3.099420215858341,70.73579956557465,93.73715483531502,6.4246305675225415,3.128273283771477,217.04258321126304,206.96503447683372,227.1201319456923,221.39785712105888,223.55099656758733,219.2447176745304,75.81105958771653,94.7858228711338,95.87209990670448,-5.21417712886619,49.23825125656533,1.4451701794753142,1.0,0.1308967000370041,1694.3895518590448,0.6695225749330405
2020-01-20,221.6150016784668,222.34999465942383,219.47249603271484,222.12750244140625,14683325.0,2020,1,1,20,0,False,0,1,1579478400,0.0129542654335116,16.502223054141304,3254045094.520473,-0.1749992370605468,-0.2307236867594162,219.37397326979504,217.2805268137079,1.0588074725484575,-0.0007890312292626,0.0033088787875374,-0.0119526235135684,0.889460922570099,3.083568673776244,62.385886040488295,91.4977784928274,6.182324451174537,3.0579059999683977,217.04258321126304,206.96503447683372,227.1201319456923,221.3557139805385,223.4733289256354,219.2380990354416,74.5824602179748,90.6709306174197,93.776284465086,-9.329069382580304,41.760496663283455,1.4101768856561157,1.0,0.1345296426901553,1647.3321213591855,0.6132999121927583
2020-01-21,221.44000244140625,222.3699951171875,219.1199951171875,222.1600036621093,14275800.0,2020,1,1,21,1,False,0,0,1579564800,0.0146290959057735,16.474076353967575,3161233186.853028,-0.1749992370605468,-0.3240912895366039,219.64944382600987,217.4885005950928,0.33015827463994,-0.0007896542911587,0.0041861390909756,-0.0136838697101639,0.9371708266751732,3.095456625649369,54.26133886435064,88.83803280507907,5.940018334844353,2.95396695243727,217.04258321126304,206.96503447683372,227.1201319456923,221.6957146780832,222.35603122736305,221.03539812880325,73.30312343958383,88.12373319363878,91.19349556073075,-11.87626680636121,31.965360879639487,1.360109965516577,1.0,0.1383700013837,1600.346897644043,0.6561702111195302
2020-01-22,221.32000732421875,222.75,221.27999877929688,222.3099975585937,12212800.0,2020,1,1,22,2,False,0,0,1579651200,0.0066123936703102,16.317995140026344,2702936985.4492188,-0.1199951171875,-0.4453197090760806,219.87218562577107,217.67095329647967,0.2867177876413829,-0.0005418854582033,0.0064324263032945,-0.0046331644577764,0.9848548774770006,2.9793526681532088,56.772226968462,86.54761810246356,5.752716337984509,2.829297524625133,217.70108337402343,208.2404090574594,227.16175769058745,221.72000231061665,222.29343788589932,221.14656673533383,72.38623547187436,77.89810809918447,85.56425730341432,-22.10189190081553,65.12342834851414,1.3008735654673853,1.0,0.1617436186421971,1368.3384184312963,-1.3184634968032753
2020-01-23,219.759994506836,221.4900054931641,219.2700042724609,220.75,11195000.0,2020,1,1,23,3,False,0,0,1579737600,0.010056630671362,16.23097780801499,2460213138.504029,-1.560012817382784,-0.4484736095873314,219.85722680991304,217.76590971513227,0.7911184258233115,-0.007048675066676,0.0078369693604898,-0.0067043974067455,1.032202818898863,2.9251132790496355,19.426888117744465,81.7532802464122,4.125396640052543,2.574933873247488,218.27608362833652,209.7766113583428,226.7755558983304,221.43285805838448,223.0150949100311,219.85062120673783,61.59886108743421,43.902355234794,69.97473217587242,-56.097644765206,-37.56067886243323,1.183006771823899,1.0,0.1764486347256297,1245.461574970833,-0.6635923308122926
2020-01-24,217.94000244140625,221.77999877929688,216.1100006103516,220.8000030517578,11905800.0,2020,1,1,24,4,False,0,0,1579824000,0.0256793391783431,16.292536234301398,2594750081.0668945,-1.819992065429716,-1.295290113597122,219.60159689411216,217.77347896410072,1.4682872869915258,-0.0082817260234919,0.0173912875218144,-0.0212409527924999,1.0791586376420934,3.121176485470753,14.896609579947809,76.97780377023616,2.238097692670806,2.2011175842051216,218.74025039672853,211.3581200173862,226.12238077607088,220.8328584943499,223.7694330683329,217.89628392036684,51.884327321486445,27.560271073331503,49.78691146910332,-72.4397289266685,-149.5789107758501,1.0111673266825456,1.0,0.1659142993963803,1313.5697359076512,-0.16378858320476297
2020-01-25,216.91666666666663,219.8733317057292,214.9066670735677,218.2333374023437,12540766.666666666,2020,1,1,25,5,True,0,0,1579910400,0.0227585056035902,16.344495228992933,2720301302.7777777,-1.0233357747395928,-0.6033316226336335,219.24360619711945,217.7377784517076,1.972697345388454,-0.0046954930865191,0.0135481822999914,-0.0152436395299351,1.125893975663043,3.252997067377231,23.86947888814564,73.18435199294399,1.147455034013234,1.8015239901419309,219.1028614468045,212.91700790100165,225.2887149926073,220.11166799636115,224.05706268713809,216.16627330558424,47.36151837675806,25.626855470143013,32.363160592756174,-74.37314452985699,-173.50508703219114,0.8278140313877065,1.0,0.1575136926041277,1377.1289535560174,-0.5662452933044051
2020-01-26,215.8933308919271,217.96666463216144,213.70333353678387,215.6666717529297,13175733.333333334,2020,1,1,26,6,True,0,0,1579996800,0.0197681498987552,16.39388731181675,2844552956.277127,-1.0233357747395644,0.1050969707814182,218.79690282309377,217.6640005493164,2.3579486176169087,-0.00471764475485,0.0096136028964622,-0.0091035772944788,1.1724088329617115,3.325163783662969,31.6323089061576,70.21634891531639,0.0568123728064335,1.3862882749834,219.3639167785645,214.35415590169944,224.37367765542947,219.26928656441825,223.98518379965208,214.55338932918443,43.29695337576401,24.20778265726696,25.798303066913828,-75.79221734273304,-163.14850440672294,0.6373855711403856,1.0,0.1499227720977017,1440.0302760626232,-0.6060176538641713
2020-01-27,214.8699951171875,216.0599975585937,212.5,213.1000061035156,13810700.0,2020,1,1,27,0,False,0,0,1580083200,0.0167057600029556,16.4409542120082,2967505041.5649414,-1.0233357747395928,0.8305907850664783,218.2733151289729,217.5565388019268,2.6048548907468847,-0.0047400064212815,0.0055842440512562,-0.0028156081010346,1.2187032095381,3.3419376247294514,38.39699789747865,67.94353812832797,-1.0338302915433246,0.9635293676864478,219.43125,214.7487644806937,224.1137355193064,218.3057141985212,223.51542398001496,213.09600441702744,39.6339254651104,23.12190358231708,24.31884723657568,-76.87809641768293,-150.56880281920945,0.4434066735557453,1.0,0.1430298584252373,1502.273703427467,-0.6292150098593652
2020-01-28,217.7899932861328,218.7400054931641,213.5200042724609,216.13999938964844,13413800.0,2020,1,1,28,1,False,0,0,1580169600,0.0241510189481067,16.41179458573493,2921391411.9415283,2.9199981689453125,0.7633912747033152,218.20887221659427,217.56518526430483,2.2079626901930247,0.0135896041108614,0.0043953558328582,-0.0121217503682153,1.2656267083647204,3.476085024441861,11.852359487552429,63.93702536827258,1.8188609840548509,0.8542619367834163,219.530916595459,215.20182579672843,223.86000739418955,217.7842843191964,222.20020969958247,213.3683589388104,52.08947573046384,51.609690596417686,32.97979227866724,-48.39030940358232,-76.9138019130028,0.3930574330631082,1.0,0.1472619590088882,1478.9290781673478,1.2245535405464807
2020-01-29,223.22999572753903,224.1999969482422,218.4499969482422,221.44000244140625,33181300.0,2020,1,1,29,2,False,0,0,1580256000,0.0259664014478209,17.3174970221881,7407061457.234191,5.440002441406222,0.8083423348978792,218.8783553513869,217.76749992370603,2.765377617614297,0.0249782019794597,0.0043804245394181,-0.0135025535594239,1.3137222718226151,3.685650641418112,21.275889042870897,60.8898013450296,7.19155652779213,1.1928786806977314,219.7462496439616,215.38209827946883,224.1104010084544,218.05713980538505,223.58789504061363,212.52638457015647,66.11636061743883,91.70938911356822,55.48032776410099,-8.290610886431784,60.5165165934763,0.5477595265395332,1.0,0.0595317985055867,3749.760654494424,1.1079802155921925
2020-01-30,209.52999877929688,211.42999267578125,204.75,206.52999877929688,48775500.0,2020,1,1,30,3,False,0,0,1580342400,0.0323439341270691,17.702738695574162,10219930455.459597,-13.69999694824216,1.4525734845938167,217.6319078084416,217.48344816010567,4.097680204591998,-0.0613716669374645,0.0091996025164109,-0.00861859676472,1.3588661303788023,4.742389576141036,32.63667809879877,58.87172111315598,-6.575747323041895,0.3517053909622802,219.25208282470703,212.6216807223705,225.88248492704352,216.59571184430803,224.791072253492,208.40035143512404,36.85356273933024,24.575833055484733,55.96497092182355,-75.42416694451526,-176.07508595717496,0.161954208927318,0.0,0.0404986615360872,5173.751201446258,-0.9470359719414887
2020-01-31,201.9100036621093,208.69000244140625,201.0599975585937,208.42999267578125,31359900.0,2020,1,1,31,4,False,1,0,1580428800,0.0366070390583432,17.261040564665887,6331877523.843383,-7.619995117187528,-3.1281433780089083,215.53565392226395,216.96433334350587,6.805636286058542,-0.0363670842436927,0.0325289018737499,-0.0353595709646824,1.4023682384277911,5.008647550752616,40.33076177096705,57.5473668744282,-14.263049348410137,-0.9192044082467136,218.48080503675675,208.93296898610515,228.02864108740835,214.3057120186942,227.9169845908113,200.69443944657712,29.130722230421995,3.673319472496918,39.98618054718329,-96.32668052750309,-167.108945252683,-0.4254914287130434,0.0,0.0629894376497828,3205.458108464403,-1.2247840881479704
2020-02-01,202.67000325520831,207.5066680908203,201.5399983723958,206.76666259765625,26071800.0,2020,1,2,1,5,True,0,0,1580515200,0.0288570200024698,17.076364828405367,5283971790.86914,0.7599995930989678,-1.9812958679995507,213.8202338333232,216.50322592130271,7.931765254591604,0.0037640512075409,0.0233918987463834,-0.0252780799360819,1.4460340906391125,5.077077705586322,40.33076177096706,56.31760936703812,-13.570356669687584,-1.8438294468299432,217.6675271775988,206.15672785802383,229.17832649717363,212.27047438848584,228.13400489766903,196.40694387930264,30.6907493236875,6.957673894040027,11.73560880734056,-93.04232610595996,-128.83550858125065,-0.8574208372714488,0.0,0.0757654809316358,2674.9649149337533,-0.2780315752457341
2020-02-02,203.43000284830728,206.3233337402344,202.0199991861979,205.10333251953125,20783700.0,2020,1,2,2,6,True,0,0,1580601600,0.0209813000167936,16.849679583608207,4228028150.198364,0.7599995930989678,-0.8158471394240377,212.4348697019877,216.0946877002716,8.369743113484283,0.0037499362554505,0.014106698591314,-0.0150330728197199,1.4898636870127662,5.021810337618475,40.330761770967065,55.17569168160448,-12.877663997638791,-2.4866117237994274,216.8122492472331,203.89710983208585,229.7273886623804,210.48999895368303,227.2294851806516,193.75051272671448,32.29574830021144,10.242028315583136,6.957673894040028,-89.75797168441686,-105.74857861090432,-1.1609730157852054,0.0,0.0950428684860455,2140.402600308465,-0.1915643276405774
2020-02-03,204.19000244140625,205.13999938964844,202.5,203.44000244140625,15495600.0,2020,1,2,3,0,False,0,0,1580688000,0.012976795900348,16.556066670622744,3164046601.8310547,0.7599995930989678,0.3686590596733851,211.33555406724355,215.73393966212416,8.411565274019898,0.0037359267682146,0.004669666421754,-0.0046205388818601,1.5338570275487522,4.851680984192043,40.330761770967065,54.11533954513039,-12.18497133261971,-2.9012518681431345,216.00824915568032,201.9806560058337,230.0358423055269,208.9642857142857,225.7874162623255,192.141155166246,33.94310036993113,13.526382737126244,10.242028315583136,-86.47361726287376,-89.49869176979979,-1.3592619977303135,0.0,0.1274776366035148,1601.7711645885363,-0.061119428283888055
2020-02-04,209.8300018310547,210.6000061035156,205.1999969482422,206.6199951171875,19628900.0,2020,1,2,4,1,False,0,0,1580774400,0.0261349786220385,16.792513528003976,4118732122.941589,5.6399993896484375,1.5535799001672543,211.13481376908504,215.5602944317986,7.509230927069965,0.0276213297527476,0.0037266687186987,-0.0068725109016672,1.5790655226506076,4.962989746900423,14.339129811250874,51.27418170699614,-6.612278878320723,-2.7431351995157343,215.3859161376953,201.1855848823224,229.58624739306825,207.827144077846,222.84560593198592,192.80868222370609,44.69707413841829,37.899760171921926,20.556057074877103,-62.10023982807808,-40.32314989979351,-1.2867964964251952,0.0,0.1006343944771956,2085.0724339440776,0.877726344837356
2020-02-05,210.1100006103516,212.72999572753903,208.7100067138672,212.509994506836,12538200.0,2020,1,2,5,2,False,0,0,1580860800,0.0189167056495431,16.344290542196244,2634401209.6527104,0.2799987792969034,-1.1293557755031485,210.99817201458723,215.4045717511858,3.690173424878432,0.0013344077436663,0.0123288089262228,-0.0178814544783518,1.6243343443184064,4.89563255166981,6.084429588597153,48.04634226996764,-6.399587041772804,-2.5656577337296937,214.83191604614257,200.7881312224044,228.8757008698808,205.9528590611049,213.33320591086172,198.57251221134803,45.17427033243684,39.10978085767077,30.178641255572984,-60.89021914232923,-15.170498271031756,-1.2048257376068578,0.0,0.1575459368771773,1333.64277603778,-0.4948030396720071
2020-02-06,210.8500061035156,211.19000244140625,209.33999633789065,210.47000122070312,10567500.0,2020,1,2,6,3,False,0,0,1580947200,0.0087898802336948,16.173293811423083,2228157439.498901,0.7400054931640057,0.1805506155786974,210.97841655977768,215.2780560387505,3.929407991407033,0.003521990819163,0.0016154147190512,-0.0053689593588566,1.6697626023605137,4.678087805373081,6.084429588597161,45.04906279272689,-5.726888498827663,-2.3383383951693872,214.2722496032715,200.483238738216,228.06126046832696,206.1414315359933,214.00024751880736,198.28261555317923,46.488465176718,42.307730350681744,39.772423793424814,-57.69226964931825,-9.343129662043616,-1.098879327893377,0.0,0.186926185545628,1127.9853889280153,0.0044557754618210765
2020-02-07,212.3300018310547,212.82000732421875,209.92999267578125,210.3000030517578,12242500.0,2020,1,2,7,4,False,0,0,1581033600,0.01374234239895,16.320424062558608,2599450047.416687,1.479995727539091,0.9652870897948886,211.1586279292813,215.198378898002,4.031624870698996,0.0070191875015288,0.0023300308419085,-0.0017594406590926,1.715509729863686,4.5503682941633965,0.3035967515926073,41.85295807550302,-4.314199728989962,-2.0155291300529825,213.7827081044515,200.3820327223452,227.18338348655783,207.63000270298548,215.69325244438343,199.5667529615875,49.1155300366029,48.70356339552252,43.37369153462502,-51.29643660447748,9.86567123145284,-0.9473309473591016,0.0,0.1613512326529242,1315.9490531305005,-0.1467859187161764
2020-02-08,212.5733337402344,213.14667256673172,210.173329671224,210.7066701253255,12113800.0,2020,1,2,8,5,True,0,0,1581120000,0.0141112898501947,16.309855856563395,2575070850.262451,0.2433319091796875,0.8859062761509194,211.3472553707417,215.12929876227128,3.7271094952904336,0.0011460081339484,0.0027210283668589,-0.0025311987218265,1.761309283947082,4.437723622830857,1.5826406972375155,38.97650683419835,-4.1381747849552255,-1.7202358027473963,213.31518050299752,200.37649891945395,226.2538620865411,209.0447642008464,216.49898319142724,201.5905452102655,49.554033592302,49.75512742144268,46.92214038921565,-50.24487257855732,18.16267666915936,-0.8085905454153746,0.0,0.163065467958314,1303.6072959026278,-0.05441452507881195
2020-02-09,212.81666564941403,213.4733378092448,210.41666666666663,211.1133371988932,11985100.0,2020,1,2,9,6,True,0,0,1581206400,0.0144788158964034,16.29917476957885,2550629019.474792,0.243331909179659,0.8068312846175519,211.5431767412313,215.07000047732623,2.9850377993763706,0.0011446963026746,0.0031105195367741,-0.0032999835134538,1.8071612646107016,4.339077017098519,2.923870245354196,36.40131850642377,-3.962149848286259,-1.4498657124993883,212.86966679890952,200.4636250642653,225.2757085335537,210.3857160295759,216.35579162832863,204.41564043082315,50.01789378140407,50.80669144736272,49.75512742144264,-49.19330855263728,25.41179027637554,-0.6814870642213822,0.0,0.1648165193242797,1291.2338309407755,0.03015244122883587
2020-02-10,213.0599975585937,213.8000030517578,210.6600036621093,211.5200042724609,11856400.0,2020,1,2,10,0,False,0,0,1581292800,0.0148449287359308,16.288378364140517,2526124555.0537105,0.2433319091796875,0.7280603512796514,211.74541951687968,215.01975040435792,1.3532722098449812,0.0011433874712638,0.0034985130399812,-0.004065812183153,1.853065671854544,4.253428615137801,4.327979920831248,34.110365750310024,-3.78612491886804,-1.2021035155613902,212.4461669921875,200.64167891801057,224.25065506636443,211.6528581891741,214.3594026088641,208.9463137694841,50.50798896980309,51.85825547328288,50.80669144736276,-48.141744526717126,31.10615300725746,-0.5649693350977321,0.0,0.1666055856544503,1278.8286582449437,0.05672120558872962
