date,high,low,open,unix,cum_change,sma_7_up,sma_7,sma_7_low,ema_14,b_ma,bu,bl,cma_7,month,atr,year,ppo,close
2020-09-17,261.5,250.19000244140625,258.2799987792969,1600300800,12.293819212111456,275.77782858073965,265.182852608817,254.5878766368943,269.71489771466617,278.32891972859704,303.06967394617936,253.58816551101475,219.4628466972938,9,10.508419435825257,2020,-1.1357328648607603,254.82000732421875
2020-09-18,259.20001220703125,250.0500030517578,258.3999938964844,1600387200,12.348227547970298,277.26911880863696,263.1714259556361,249.0737331026353,267.42357785661693,276.32875298394094,302.2011558880176,250.4563500798643,219.5895407665735,9,10.411390130071556,2020,-1.5335123981355256,252.52999877929688
2020-09-19,256.1166737874349,248.07667032877603,254.77999369303384,1600473600,12.4023213221561,277.30220104049147,260.9733319963728,244.6444629522541,265.2431004292937,274.22130847507054,300.91948464963525,247.52313230050584,219.7096951802572,9,10.242005367827792,2020,-1.875984161183568,251.06999715169272
2020-09-20,253.03333536783853,246.10333760579428,251.1599934895833,1600560000,12.456100534668858,276.1167373835477,258.58857073102683,241.060404078506,263.158686441933,272.00658620198567,299.18403962521694,244.8291327787544,219.82338453517667,9,10.005433395986111,2020,-2.171401956205108,249.60999552408856
2020-09-21,249.9499969482422,244.1300048828125,247.5399932861328,1600646400,12.509565185508574,273.6496498476843,256.0171421595982,238.38463447151216,261.1575274358732,269.54975306193035,296.26648399539266,242.83302212846803,219.9306822979089,9,9.706473300946367,2020,-2.4267870241153964,248.1499938964844
2020-09-22,255.32000732421875,248.22000122070312,253.3099975585937,1600732800,12.56445182720279,263.6353479123841,253.4928545270648,243.3503611417454,260.3031904444234,267.2020866394043,290.83071831805773,243.5734549607508,220.0620759496149,9,9.525297595716935,2020,-2.3997160184074424,254.75
2020-09-23,257.989990234375,248.1499938964844,255.259994506836,1600819200,12.6181039243537,256.8209695001659,251.4214281354632,246.02188677076043,258.7987656214951,265.2489196777344,287.0581679694419,243.4396713860268,220.17094034180604,9,9.54777607730077,2020,-2.52894739033621,249.0200042724609
2020-09-24,252.2400054931641,245.6199951171875,246.5,1600905600,12.671865901330962,255.2673060809092,250.66571262904577,246.0641191771824,257.5629300425353,263.65758590698243,285.2847854400773,242.03038637388752,220.2808993621712,9,9.338649955777614,2020,-2.5879416077816773,249.52999877929688
2020-09-25,255.75,246.6100006103516,249.3999938964844,1600992000,12.72676762631044,256.4576185056033,250.99285670689173,245.5280949081801,257.19720701342646,262.32521069844563,283.23342716329626,241.41699423359503,220.40977663068628,9,9.324460629625529,2020,-2.441679119990551,254.82000732421875
2020-09-26,257.03333536783856,249.346669514974,252.7333272298177,1601078400,12.781812986596933,258.0631250088557,251.6238105410621,245.1844960732685,256.96913594375434,261.1667384253608,281.1701864691708,241.16329038155075,220.5401740186424,9,9.207475288428318,2020,-2.2787482748546464,255.4866739908854
2020-09-27,258.31667073567706,252.0833384195964,256.06666056315106,1601164800,12.837001982190449,259.51279911044594,252.55857413155687,245.6043491526679,256.8603632389274,260.18216908772786,279.1890291142936,241.17530906116207,220.6720746358236,9,8.995036504689201,2020,-2.104487885166685,256.15334065755206
2020-09-28,259.6000061035156,254.82000732421875,259.3999938964844,1601251200,12.892334613090975,260.1494516904345,253.7971474783761,247.4448432663177,256.8549824502996,259.3715026855469,277.380655899774,241.3623494713198,220.8054618413158,9,8.693962381446893,2020,-1.9232615605801744,256.82000732421875
2020-09-29,263.3299865722656,256.8999938964844,257.8099975585937,1601337600,12.94873804546833,263.61290678135526,254.8028629847936,245.9928191882318,257.51298592958256,258.67933553059896,275.2437378617521,242.11493319944583,220.95614032184372,9,8.537963586204034,2020,-1.6050194819689914,261.7900085449219
2020-09-30,266.0799865722656,260.1000061035156,261.9800109863281,1601424000,13.005165174515293,265.1928696124669,256.64286150251115,248.09285339255536,258.09792032516947,258.2426686604818,273.8234017652821,242.6619355556815,221.10611780746515,9,8.35525050638589,2020,-1.334047602252135,261.8999938964844
2020-10-01,268.3299865722656,264.79998779296875,265.3500061035156,1601510400,13.062611398432583,267.9186611879991,259.0857195172991,250.2527778465991,259.2355315995219,258.2280014038086,273.7750147714147,242.6809880362025,221.27226338073285,10,8.21773208991413,2020,-0.9608685441836082,266.6300048828125
2020-10-02,265.1499938964844,259.17999267578125,261.2099914550781,1601596800,13.11861624151794,267.8096388464741,259.817147391183,251.824655935892,259.3294610451065,257.9115564982096,272.8895558315791,242.93355716484007,221.41287334095347,10,8.162894955422496,2020,-0.8635737131750066,259.94000244140625
2020-10-03,265.05666097005206,259.7333272298177,261.5399983723958,1601683200,13.174959345137651,267.7368814839104,260.6776224772136,253.61836347051675,259.62019951817217,257.58533376057943,271.84802489004005,243.32264263111884,221.55815278389605,10,7.960069154337631,2020,-0.7292431581072656,261.50999959309894
2020-10-04,264.9633280436198,260.2866617838542,261.8700052897136,1601769600,13.23164070929171,267.62241706545,261.6671447753906,255.71187248533124,260.0815058150548,257.249333190918,270.6191944155132,243.8794719663228,221.70805113754548,10,7.7255403761539165,2020,-0.5675376096291158,263.0799967447917
2020-10-05,264.8699951171875,260.8399963378906,262.20001220703125,1601856000,13.288660333980122,267.2460704176694,262.7857142857143,258.3253581537592,260.69063755924543,256.8179997762044,268.6403484071788,244.99565114523,221.86251855754165,10,7.461573119235557,2020,-0.386425317265278,264.6499938964844
2020-10-06,265.69000244140625,258.239990234375,261.7799987792969,1601942400,13.34438939753901,267.7836089588566,262.3385707310268,256.893532503197,260.41988637296066,256.5653330485026,267.7687142955917,245.3619518014136,221.9944091851566,10,7.460747339792392,2020,-0.4233978890800572,258.6600036621094
2020-10-07,260.17999267578125,254.82000732421875,259.2099914550781,1602028800,13.400002114658184,268.12499663890213,261.79857090541293,255.47214517192373,260.11323420552424,256.6754994710286,267.8782424473094,245.47275649474787,222.12342913491383,10,7.310692912061686,2020,-0.4641926687025638,258.1199951171875
2020-10-08,264.6199951171875,259.1499938964844,259.75,1602115200,13.456829989630778,266.5112848144184,261.3885716029576,256.2658583914968,260.599470946871,257.1046658833821,268.5196472475801,245.6896845191842,222.27160201972063,10,7.252786275485851,2020,-0.3181506529023267,263.760009765625
2020-10-09,264.75,262.1700134277344,264.5199890136719,1602201600,13.513806527672145,267.43234083389694,262.0328587123326,256.63337659076825,261.11287644822573,257.7064439561632,269.20252819768467,246.2103597146417,222.4211708501721,10,6.919014868112979,2020,-0.1791574997612623,264.45001220703125
2020-10-10,269.89333089192706,264.07000732421875,266.413330078125,1602288000,13.571594604321485,270.07484152475587,262.9909551711309,255.907068817506,262.06004956242066,258.5969996982151,270.20217936441657,246.9918200320136,222.582992418916,10,6.84075120379836,2020,0.0462959687965198,268.2166748046875
2020-10-11,275.0366617838542,265.9700012207031,268.3066711425781,1602374400,13.630194219578792,274.0880994973087,264.2628609793527,254.4376224613967,263.38315460774373,259.77633310953775,271.3886417419818,248.16402447709368,222.7569372956182,10,6.99974472946641,2020,0.3358165904489809,271.9833374023437
2020-10-12,280.17999267578125,267.8699951171875,270.20001220703125,1602460800,13.68960537344407,278.9889975142583,265.8485761369978,252.70815475973728,265.0320673267112,260.8681660970052,273.7419174336129,247.99441476039743,222.9428778665108,10,7.379048502975506,2020,0.6707792873502711,275.75
2020-10-13,279.1000061035156,273.3900146484375,277.5799865722656,1602547200,13.749100557120006,281.7520382622297,268.34572056361606,254.9394028650024,266.5131269696081,262.0926668802897,275.92572546481694,248.2596082957625,223.1288818412728,10,7.259830142411408,2020,0.935088769957077,276.1400146484375
2020-10-14,278.75,271.5,277.6199951171875,1602633600,13.807664982428438,280.3124050814107,270.3028651646205,260.29332524783035,267.22071101688954,263.3373336791992,276.73219039129134,249.9424769671071,223.29853733076035,10,7.259127989382021,2020,1.001195918939473,271.82000732421875
2020-10-15,269.0400085449219,263.6700134277344,267.6000061035156,1602720000,13.865130596323164,279.6349912166591,270.72572108677457,261.81645095689004,267.1539497107313,264.041500600179,276.4589987677155,251.6240024326425,223.44930630260043,10,7.322761268460761,2020,0.8893210202633596,266.7200012207031
2020-10-16,271.3699951171875,265.29998779296875,267.3800048828125,1602806400,13.922426000538046,279.19806789790005,270.93714686802457,262.6762258381491,266.99075543940467,264.72038887871634,276.2704773838554,253.1703003735773,223.5962982969713,10,7.233278843872046,2020,0.767988751288346,265.92999267578125
2020-10-17,270.42999267578125,263.4933268229167,266.7633361816406,1602892800,13.979396070870198,279.894844241492,270.39476376488096,260.8946832882699,266.64798712517506,265.2502215915256,275.9648211135179,254.53562206953325,223.73706965830127,10,7.212092201657226,2020,0.6190765444572107,264.4199930826823
2020-10-18,269.489990234375,261.68666585286456,266.14666748046875,1602979200,14.036040807319624,279.9648719077338,269.0985717773437,258.2322716469537,266.14958797376283,265.6309987386068,275.6411828375261,255.6208146396874,223.87168451682808,10,7.254323071646741,2020,0.4500979052166365,262.9099934895833
2020-10-19,268.54998779296875,259.8800048828125,265.5299987792969,1603065600,14.092360209886325,277.46406566875004,267.04857090541293,256.6330761420758,265.51630876345905,265.7611653645833,275.5654988107394,255.9568319184272,224.00020612429267,10,7.355441631540278,2020,0.2671046922353883,261.3999938964844
2020-10-20,269.70001220703125,262.8800048828125,263.0599975585937,1603152000,14.15000680347888,272.6450891088046,265.8228541782924,259.0006192477802,265.78880060281034,265.9621658325195,275.66599602128184,256.2583356437571,224.14887435444385,10,7.422911394326463,2020,0.3055853736988301,267.5599975585937
2020-10-21,283.04998779296875,276.3699951171875,279.5599975585937,1603238400,14.210060009533564,278.17139479688194,266.8099975585937,255.4486003203056,267.51429532061275,266.6019994099935,278.0160302148103,255.18796860517668,224.3345244790421,10,7.999131311472791,2020,0.6659838551697937,278.7300109863281
2020-10-22,282.45001220703125,275.0400085449219,279.8699951171875,1603324800,14.269981785863278,282.65040055251814,268.4385681152344,254.2267356779506,268.9283886268227,267.4576665242513,279.76773887070584,255.14759417779675,224.516848108324,10,7.95705076508969,2020,0.920304362310746,278.1199951171875
2020-10-23,285.239990234375,276.82000732421875,278.79998779296875,1603411200,14.33134063633275,289.6301822302437,271.1328560965402,252.6355299628367,271.04327128256926,268.4668334960937,282.1591855566508,254.77448143553667,224.7204736503395,10,7.990117346880159,2020,1.30365360818629,284.7900085449219
2020-10-24,285.2366638183594,275.9666748046875,280.2533264160156,1603497600,14.392147925557577,292.7558733808298,273.6771429152716,254.5984124497132,272.5348352200669,269.38522271050346,283.9093039477905,254.8611414732164,224.91410842193363,10,8.081536751650995,2020,1.5107726927244878,282.23000081380206
2020-10-25,285.2333374023437,275.11334228515625,281.7066650390625,1603584000,14.452403653537766,292.9207896674687,276.07142857142856,259.2220674753884,273.486189601749,270.2128341674805,285.19291057764093,255.23275775732,225.0978530013321,10,8.22714092061789,2020,1.5794358417230758,279.6699930826823
2020-10-26,285.2300109863281,274.260009765625,283.1600036621094,1603670400,14.512107820273313,289.1607232406509,278.31571306501115,267.4707028893714,273.9693623683908,271.11300099690754,285.88981377913325,256.33618821468184,225.27180662123257,10,8.423059513481121,2020,1.5400247438278096,277.1099853515625
2020-10-27,284.510009765625,276.3099975585937,278.760009765625,1603756800,14.573143491301993,286.34397396468205,280.5628574916295,274.7817410185769,275.2121151919283,272.29616800944007,286.323667622787,258.2686683960931,225.4652006276449,10,8.40712756302042,2020,1.6703417530960714,283.2900085449219
2020-10-28,278.7900085449219,267.260009765625,278.7900085449219,1603843200,14.63081378813926,290.399899809063,278.9828578404018,267.56581587174054,274.20650162336915,272.7326685587565,286.0007288406954,259.4646082768176,225.6054159525621,10,8.951618364183025,2020,1.300130798667607,267.6700134277344
2020-10-29,283.6000061035156,273.7799987792969,276.54998779296875,1603929600,14.691319440150972,290.8341893135335,279.36999947684154,267.9058096401496,275.08963294988865,273.5133346557617,286.39771551931165,260.62895379221175,225.7882787691836,10,9.450073672154328,2020,1.3772539767493317,280.8299865722656
2020-10-30,276.70001220703125,259.1000061035156,274.5,1604016000,14.748007265439142,291.8721445971977,276.2728533063616,260.6735620155255,273.4923466034452,273.45883449978294,286.4608980339109,260.456770965655,225.9114527183004,10,10.327209871911162,2020,0.907114756710004,263.1099853515625
2020-10-31,274.6233418782552,258.5133361816406,271.2000020345052,1604102400,14.804569409833672,291.027323618913,273.4580891927083,255.88885476650364,272.03025399208303,273.1700566609701,286.6501382523371,259.68997506960307,226.03189745283964,10,10.740266716532831,2020,0.5098943354306009,262.5266520182292
2020-11-01,272.5466715494792,257.9266662597656,267.90000406901044,1604188800,14.86100587333456,289.4032335796737,270.9257071358817,252.44818069208964,270.6853292844581,272.6470011393229,286.6933936959127,258.6006085827332,226.1496398175349,11,11.017390900331456,2020,0.1743838931876213,261.9433186848958
2020-11-02,270.4700012207031,257.3399963378906,264.6000061035156,1604275200,14.917316655941807,287.4719605112684,268.6757071358817,249.87945376049493,269.4419500934053,271.989333597819,286.55540434636987,257.4232628492681,226.26470630620813,11,11.1682918990801,2020,-0.1089168580274467,261.3599853515625
2020-11-03,270.04998779296875,260.8800048828125,263.1600036621094,1604361600,14.974476323739545,279.8056306959457,266.105704171317,252.4057776466882,268.8896884533472,271.5586664835612,286.37864268308795,256.7386902840344,226.3918570602368,11,11.025555542728398,2020,-0.2135293233015831,265.29998779296875
2020-11-04,288.94000244140625,278.6199951171875,281.0,1604448000,15.036393196587763,290.1532032662794,268.9214172363281,247.68963120637684,271.3550639772759,272.483832804362,288.2481326876954,256.71953292102864,226.5898705271932,11,11.926588335993332,2020,0.3597980763359076,287.3800048828125
2020-11-05,297.3800048828125,288.95001220703125,291.8999938964844,1604534400,15.099882873417794,298.83407926766426,270.89998953683033,242.96589980599643,274.46505447041,273.7906667073568,291.9746820252708,255.6066513894428,226.81022690955103,11,11.78897488342238,2020,1.0126519249840642,294.67999267578125
2020-11-06,294.6000061035156,288.0599975585937,293.95001220703125,1604620800,15.163098927354987,306.69633282260924,275.2285635811942,243.76079433977912,276.99104769596994,275.0861116197374,294.6097525582894,255.5624706811853,227.0250648990754,11,11.419762042977036,2020,1.4687909024957817,293.4100036621094
2020-11-07,293.9266662597656,284.88333129882807,292.5900065104167,1604707200,15.225263569792798,309.54097525167936,278.94332740420384,248.3456795567284,278.5295745070802,276.3070007324219,296.1461294015048,256.46787206333903,227.22282995978352,11,11.250017251402786,2020,1.6651613758402517,288.5299987792969
2020-11-08,293.2533264160156,281.7066650390625,291.23000081380206,1604793600,15.28637680073122,308.75464230421267,282.0442810058594,255.33391970750608,279.2122970923341,277.45333404541014,296.76476155218234,258.14190653863795,227.4036862544524,11,11.271206117513524,2020,1.6590767263711648,283.6499938964844
2020-11-09,292.5799865722656,278.5299987792969,289.8699951171875,1604880000,15.346438620170252,304.6931840152104,284.5314243861607,264.3696647571111,279.1533226818458,278.28233337402344,297.0688713166884,259.4957954313585,227.5677958479324,11,11.469690522903184,2020,1.4958965394383232,278.7699890136719
2020-11-10,274.0,264.0,273.1000061035156,1604966400,15.40513446862856,301.44714298115974,285.5499965122768,269.6528500433938,278.2568786810372,277.8203333536784,296.94429915019623,258.69636755716056,227.71066908623763,11,11.70542612938666,2020,1.1697933711602038,272.42999267578125
2020-11-11,278.3999938964844,272.4800109863281,273.4700012207031,1605052800,15.464702905522058,301.1397058891387,283.9928545270647,266.8460031649907,278.01996298840936,277.68283335367835,296.8246494401556,258.5410172672011,227.86549239385693,11,11.295752921623553,2020,1.016908149806253,276.4800109863281
2020-11-12,279.75,274.42999267578125,277.17999267578125,1605139200,15.52396970301074,296.49788608763413,281.19285365513394,265.88782122263376,277.6279661329235,277.3896662394206,296.4140524861114,258.36527999272977,228.0149053501177,11,10.868913950380351,2020,0.8453669192826725,275.0799865722656
2020-11-13,277.760009765625,273.1000061035156,277.7200012207031,1605225600,15.583639403058692,289.83853203881085,278.84142630440846,267.84432057000606,277.5375722761379,277.1292777167426,296.07969115236943,258.1788642811157,228.1692747723793,11,10.425420358360997,2020,0.7550755747027251,276.95001220703125
2020-11-14,278.3100077311198,273.61000569661456,276.8299967447917,1605312000,15.64345345509984,284.21221077840727,277.2828558058966,270.3535008333859,277.54856334461465,276.95466681586373,295.85778780080847,258.051545830919,228.3247802142577,11,10.016461906657016,2020,0.6949995158201405,277.6200052897136
2020-11-15,278.86000569661456,274.1200052897136,275.9399922688802,1605398400,15.703411859134189,280.86789745573816,276.5171421595982,272.1663868634583,277.6474213483188,276.86583353678384,295.74780854939786,257.9838585241698,228.4814109921829,11,9.639571799531586,2020,0.6592605040107635,278.2899983723958
2020-11-16,279.4100036621094,274.6300048828125,275.04998779296875,1605484800,15.763514615161728,280.96247835416534,276.5442853655134,272.1260923768615,277.82243069588674,276.6806666056315,295.44895279868,257.91238041258293,228.63915655612945,11,9.292459440943391,2020,0.6429624881092503,278.9599914550781
2020-11-17,277.67999267578125,273.2900085449219,277.67999267578125,1605571200,15.822764179306612,279.9439743343028,276.9114292689732,273.8788842036437,277.44610660310184,276.88483276367185,295.49206751722136,258.27759801012235,228.78358285969293,11,9.03371111731574,2020,0.5090770595280333,275.0
2020-11-18,277.3900146484375,271.8399963378906,274.5199890136719,1605657600,15.881360921244104,281.10589837901136,276.2671421595982,271.4283859401851,276.715959218782,276.60133310953773,295.2197749050275,257.98289131404795,228.9177021713731,11,8.784875916832249,2020,0.3110262835271522,271.9700012207031
2020-11-19,273.4700012207031,269.19000244140625,271.0199890136719,1605744000,15.940166652816313,281.3852445473638,275.96143014090404,270.5376157344443,276.21249831513194,276.8794998168945,295.0099686133784,258.74903102041065,229.0539941226735,11,8.463098978436864,2020,0.1800621382577437,272.94000244140625
2020-11-20,273.0,269.4100036621094,272.5599975585937,1605830400,15.998274318900444,281.9895097151164,274.9257158551897,267.86192199526306,275.34416683405186,277.1536112467448,294.69823220837014,259.60899028511943,229.1794447957733,11,8.115020218397847,2020,-0.0185944341079785,269.70001220703125
2020-11-21,272.31667073567706,267.78333536783856,272.00333658854163,1605916800,16.056290775161933,281.4605532246555,273.7338111514137,266.0070690781719,274.53516757128244,277.43627827962234,294.2656015820299,260.6069549772148,229.30282088059644,11,7.859185586215037,2020,-0.1868184449045223,269.27667236328125
2020-11-22,271.6333414713542,266.1566670735677,271.4466756184896,1606003200,16.114216021600775,279.683776095126,272.3857160295759,265.0876559640258,273.7775895643823,277.72750091552734,293.68827729899647,261.7667245320582,229.42414146844595,11,7.689006215612999,2020,-0.3292798875560209,268.85333251953125
2020-11-23,270.95001220703125,264.5299987792969,270.8900146484375,1606089600,16.172050058216975,275.8128972128802,270.88143048967635,265.9499637664725,273.0645766459022,277.8555013020833,293.4369034905352,262.27409911363145,229.54342541709224,11,7.598363873621668,2020,-0.449934686644866,268.42999267578125
2020-11-24,277.82000732421875,267.8699951171875,268.489990234375,1606176000,16.231713294939116,277.235974652654,271.1557181222098,265.07546159176565,273.5786348834798,277.31666819254554,292.6032527740452,262.03008361104594,229.68786623419783,11,7.766338754579496,2020,-0.2913844133916103,276.9200134277344
2020-11-25,280.17999267578125,272.6499938964844,278.1400146484375,1606262400,16.2910899755417,278.62900832752734,271.672860281808,264.7167122360887,273.8468164107346,276.44016774495446,289.64755289491416,263.2327825949948,229.8273863864887,11,7.749457327773594,2020,-0.202762102675993,275.5899963378906
2020-11-26,279.6549987792969,273.7350006103516,277.7650146484375,1606348800,16.350705809061967,280.1358586074176,272.21000235421315,264.2841461010088,274.2272404824023,275.6738342285156,286.6671497183441,264.6805187386871,229.9694246003122,11,7.618781673571575,2020,-0.0987509562232201,276.6999969482422
2020-11-27,279.1300048828125,274.82000732421875,277.3900146484375,1606435200,16.410560795499922,281.9278828550596,273.36857169015065,264.8092605252417,274.7049414258945,275.0808344523112,284.1291658549444,266.032503049678,230.1139580533584,11,7.382439951073159,2020,0.0160137212031117,277.8099975585937
2020-11-28,278.65334065755206,273.5500081380208,276.9366760253906,1606521600,16.470355455371937,282.7425553774884,274.54761832101,266.35268126453167,275.0816157396815,274.599557156033,282.0376080416396,267.16150627042634,230.2567774531353,11,7.21964656310588,2020,0.0974661690452426,277.5299987792968
2020-11-29,278.1766764322917,272.28000895182294,276.4833374023437,1606608000,16.530089788678005,282.35730928703214,275.74714224679127,269.1369752065504,275.3707336410573,274.230002339681,280.4905857373883,267.9694189419737,230.39789824156432,11,7.125148057203228,2020,0.1519564870144082,277.25
2020-11-30,277.70001220703125,271.010009765625,276.0299987792969,1606694400,16.589763795418133,278.399472067073,276.9671434674944,275.53481486791577,275.5839693183434,274.484169514974,280.45208811340154,268.5162509165464,230.5373356756336,11,7.094066227503444,2020,0.184748093215499,276.9700012207031
2020-12-01,289.29998779296875,278.9599914550781,279.1600036621094,1606780800,16.65150183862706,285.7211092557522,278.3428540910993,270.9645989264465,277.04610511496014,274.94166870117186,282.516531468145,267.36680593419874,230.7045376222525,12,7.4680605378436,2020,0.4846331789728675,286.54998779296875
2020-12-02,291.7799987792969,280.8299865722656,285.3599853515625,1606867200,16.713448871470703,289.63767054423613,280.0471387590681,270.4566069739001,278.4426229681217,275.4561686197917,284.6735648424465,266.23877239713687,230.8736312275841,12,7.716771371357004,2020,0.7402538130022577,287.5199890136719
2020-12-03,286.6499938964844,281.07000732421875,286.25,1606953600,16.774174289710217,289.9562027126688,280.78285435267856,271.6095059926883,278.8969407195076,275.81883494059247,285.66515542196873,265.9725144592162,231.0248964349311,12,7.626286394078156,2020,0.768869358835397,281.8500061035156
2020-12-04,283.4599914550781,279.29998779296875,280.29998779296875,1607040000,16.834436485399618,289.92415255071785,281.0528564453125,272.18156033990715,279.00401691784407,276.0341678195529,286.1296545668407,265.9386810722651,231.16890565319173,12,7.3786947703661,2020,0.7209607662223089,279.70001220703125
2020-12-05,285.1366577148437,278.93332926432294,279.92999267578125,1607126400,16.895120967050623,289.9523391857127,281.6428571428572,273.33337510000166,279.3581484837461,276.2751675075955,286.70148554505033,265.84884947014064,231.31784694525345,12,7.294740033234294,2020,0.7311373192364244,281.6600036621094
2020-12-06,286.8133239746094,278.56667073567706,279.5599975585937,1607212800,16.956227734663234,289.9639484615411,282.5528564453125,275.1417644290839,279.9263947015383,276.54183400472004,287.3825792525339,265.7010887569062,231.471676792818,12,7.362733833641296,2020,0.7864782747297138,283.6199951171875
2020-12-07,288.489990234375,278.20001220703125,279.19000244140625,1607299200,17.017756788237445,289.5443013752703,283.78285435267856,278.0214073300868,280.6802069509686,276.9801671346028,288.31131323091887,265.6490210382868,231.6303521880656,12,7.571822704620043,2020,0.8762502351649176,285.5799865722656
2020-12-08,286.42999267578125,281.54998779296875,286.010009765625,1607385600,17.078816155935737,288.5522720398548,283.3328552246094,278.11343840936394,281.0428452103708,277.48316650390626,289.097066414755,265.86926659305755,231.78172540943524,12,7.379550003062362,2020,0.8743308566206713,283.3999938964844
2020-12-09,287.6300048828125,271.75,283.6600036621094,1607472000,17.138694845618403,287.09073077327577,281.96143014090404,276.8321295085323,280.62646763935254,277.84483337402344,289.16919697538447,266.5204697726624,231.91623936867228,12,7.986725351615943,2020,0.7072837853475749,277.9200134277344
2020-12-10,278.7300109863281,271.8599853515625,275.5400085449219,1607558400,17.198401168987587,287.5942017864258,281.2857142857143,274.9772267850028,280.1589379697306,278.1048329671224,288.96821658808284,267.2414493461619,232.04764563538308,12,7.906961086126635,2020,0.5455315833467995,277.1199951171875
2020-12-11,276.4800109863281,270.25,274.5299987792969,1607644800,17.257338323709668,289.03342779196385,280.40713936941967,271.7808509468755,279.277744612829,278.28655497233075,288.6756950162929,267.8974149283686,232.1679422793181,12,7.832892088345268,2020,0.3106169536365932,273.54998779296875
2020-12-12,276.72667439778644,270.68666585286456,274.14333089192706,1607731200,17.31632144278201,289.1205074969519,279.27904256184894,269.437577626746,278.5424887990004,278.5287770589192,288.1953723549762,268.86218176286224,232.2881601513696,12,7.70482897810074,2020,0.1286977294811259,273.76332600911456
2020-12-13,276.9733378092448,271.1233317057292,273.7566630045573,1607817600,17.375350526204613,287.60599880076666,277.9014238630022,268.19684892523776,277.93371218916843,278.831499226888,287.4255364081088,270.23746204566726,232.4082999325623,12,7.572341629916093,2020,-0.0094930473192798,273.97666422526044
2020-12-14,277.2200012207031,271.5599975585937,273.3699951171875,1607904000,17.434425573977478,283.46452574781,276.2742832728795,269.08404079794894,277.43455088946683,278.8374989827474,287.41808873222107,270.2569092332737,232.52836229609343,12,7.4357460607870465,2020,-0.1117462684780171,274.19000244140625
2020-12-15,276.0799865722656,267.4700012207031,274.8299865722656,1607990400,17.493793634620612,278.6642642155114,275.1528538295201,271.6414434435288,277.1832758099338,278.6821655273437,287.57515868096147,269.789172373726,232.6516334293224,12,7.519620295842436,2020,-0.1515679390045368,275.54998779296875
2020-12-16,277.8599853515625,272.510009765625,274.760009765625,1608076800,17.55318755514209,277.4622770682591,274.83142525809154,272.200573447924,276.9815074923072,278.6146657307943,287.5912141586475,269.63811730294105,232.77454308646065,12,7.36464567370637,2020,-0.1776231911653062,275.6700134277344
2020-12-17,280.44000244140625,273.6099853515625,277.07000732421875,1608163200,17.61232508611454,276.14195894301946,274.45428466796875,272.76661039291804,276.6479746248433,278.56083221435546,287.5845456103958,269.5371188183151,232.8933620833264,12,7.326457917716183,2020,-0.2303678081986531,274.4800109863281
2020-12-18,278.0,271.1400146484375,275.7699890136719,1608249600,17.67187628308914,276.8747235631702,274.8614283970424,272.8481332309146,276.6149105277288,278.49094323052304,287.6005679629453,269.3813184981008,233.0169604691592,12,7.293138448705206,2020,-0.2137180102428828,276.3999938964844
2020-12-19,276.89000447591144,270.0233459472656,274.8399963378906,1608336000,17.731168219386593,276.835013117006,275.06619117373515,273.2973692304643,276.42581118349347,278.3976654052734,287.6558915797045,269.1394392308424,233.1364497183853,12,7.262675597272392,2020,-0.2329726370942392,275.1966654459636
2020-12-20,275.78000895182294,268.9066772460937,273.9100036621094,1608422400,17.79020089500689,276.8305801878378,275.0685729980469,273.3065658082559,276.1014812917534,278.2809987386068,287.76356170291723,268.7984357742964,233.2518646541962,12,7.23486531930502,2020,-0.2802084082227821,273.9933369954427
2020-12-21,274.6700134277344,267.7900085449219,272.9800109863281,1608508800,17.84897430995004,277.2902779794513,274.8685738699777,272.4468697605041,275.65995159217584,277.6216664632161,286.9887635600743,268.25456936635794,233.3632397074095,12,7.209518145269841,2020,-0.3489411119183893,272.7900085449219
2020-12-22,271.5,264.6300048828125,271.5,1608595200,17.906519640388144,279.91110628738414,273.6600036621094,267.4089010368346,274.5172908916045,276.67316691080725,286.00712932292896,267.33920449868555,233.4579777878322,12,7.277409967901236,2020,-0.5645181431156401,267.0899963378906
2020-12-23,272.1700134277344,266.2300109863281,266.8900146484375,1608681600,17.96428473047895,279.7545904359544,272.5799996512277,265.405408866501,273.66298348626555,275.9555002848307,285.38640346176794,266.52459710789344,233.55504223478945,12,7.18188085886588,2020,-0.6982085999111779,268.1099853515625
2020-12-24,270.3999938964844,266.20001220703125,268.8800048828125,1608768000,18.021896850808808,279.45415029447133,271.56856863839283,263.68298698231433,272.82791820762804,275.3145004272461,285.0896916747644,265.53930917972787,233.6495812059115,12,6.968888061050683,2020,-0.8163768664718518,267.3999938964844
2020-12-25,272.12499237060547,266.0650100708008,268.8450012207031,1608854400,18.080026058572688,277.30083588277387,270.6257117135184,263.95058754426293,272.42419516959274,274.685500547621,284.2912454525444,265.0797556426977,233.75027873854785,12,6.903966220961683,2020,-0.829845650644579,269.7999954223633
2020-12-26,273.84999084472656,265.9300079345703,268.8099975585937,1608940800,18.138672353770588,275.8034357905988,270.197616213844,264.59179663708915,272.3943020734127,274.0685006459554,282.9861842712264,265.1508170206844,233.85708351135253,12,6.976538841618438,2020,-0.760708046806017,272.1999969482422
